AthleteID,FirstName,LastName,DateOfBirth,Gender,Country
486,Ann Kristin,Aarones,19/01/1973 0:00,Female,NOR
487,Marko,Asell,8/05/1970 0:00,,FIN
488,Angel,Andreo,3/12/1972 0:00,,ESP
489,Glenn,Ashby,,,AUS
490,Derrick,Adkins,2/07/1970 0:00,Male,USA
491,Thomas,Arnold,,,GBR
492,Emile,Allais,25/02/1912 0:00,Male,FRA
493,Sten,Abel,1899/11/18 0:00:00,,NOR
494,Abdul Wahid,Aziz,,,IRQ
495,Virgilijus,Alekna,13/02/1972 0:00,Male,LTU
496,Erland,Almkvist,2/09/1912 0:00,,SWE
497,Mansoor,Ahmad,7/01/1968 0:00,Male,PAK
498,Brahim,Asloum,31/01/1979 0:00,,FRA
499,Juan,Arb¨®s,12/11/1952 0:00,Male,ESP
500,Mia,Audina,22/08/1979 0:00,Female,NED
501,St. George,Ashe,1871/5/23 0:00:00,Male,GBR
502,Albina,Akhatova,13/11/1976 0:00,Female,RUS
503,Gunilla,Andersson,26/04/1975 0:00,Female,SWE
504,Ivan,Alypov,19/04/1982 0:00,Male,RUS
505,Marina,Anissina,30/08/1975 0:00,,FRA
506,Andr¨¦,Auffray,,,FRA
507,Ioannis,Abbot,,,GRE
508,Gaston,Amson,,,FRA
509,Kristine,Andersen,2/04/1976 0:00,Female,DEN
510,Natalia,Antyukh,26/06/1981 0:00,Female,RUS
511,Bohdan,Andrzejewski,15/01/1942 0:00,,POL
512,Tariq,Aziz,5/02/1938 0:00,Male,PAK
513,Ara,Abrahamian,27/07/1975 0:00,,SWE
514,Cristian,Alvarez,20/01/1980 0:00,Male,CHI
515,Juan,Amat,10/07/1946 0:00,Male,ESP
516,Hjalmart,Andersen,1889/10/11 0:00:00,,DEN
517,Osmay,Acosta,,,CUB
518,Charles,Adkins,27/04/1932 0:00,,USA
519,Sinaida,Amosova,12/01/1950 0:00,Female,URS
520,Tatyana,Anisimova,19/10/1949 0:00,Female,URS
521,Pierre,Albarran,,Male,FRA
522,Brett,Aitken,25/01/1971 0:00,Male,AUS
523,Louis,Attrill,5/03/1975 0:00,Male,GBR
524,Karl,Aletter,8/06/1906 0:00,Male,GER
525,Ermenegildo,Arena,25/02/1921 0:00,,ITA
526,Aleksei,Aidarov,15/11/1974 0:00,Male,BLR
527,Arnaldo,Andreoli,1893/8/6 0:00:00,,ITA
528,,Aranzubia,18/09/1979 0:00,Male,ESP
529,Tatyana,Averina,25/06/1950 0:00,Female,URS
530,Per Olof,Arvidsson,1864/12/18 0:00:00,,SWE
531,Galina,Alekseyeva-Kreft,14/03/1950 0:00,Female,URS
532,Galina,Alekseyeva,27/11/1946 0:00,Female,URS
533,Otto,Aust,1892/7/25 0:00:00,,SWE
534,Rasull,Azghadi Khadem,17/02/1979 0:00,,IRI
535,Carl,Andersen,1879/3/9 0:00:00,,DEN
536,Gennady,Avdeyenko,4/11/1963 0:00,Male,URS
537,Andrey,Abduvaliyev,30/06/1966 0:00,Male,TJK
538,Shigeo,Arai,8/08/1916 0:00,Male,JPN
539,Ture,Axelsson,3/07/1921 0:00,Male,FIN
540,Hans,Aichele,,,SUI
541,Inger,Aufles,29/05/1941 0:00,Female,NOR
542,Gabriele,Appel,17/01/1958 0:00,Female,FRG
543,Nasir,Ahmad,15/05/1932 0:00,Male,PAK
544,,Almighty Voice,,,CAN
545,Naeem,Akhtar,8/06/1961 0:00,Male,PAK
546,Nasuh,Akar,10/05/1925 0:00,,TUR
547,Yuko,Arakida,14/02/1954 0:00,Female,JPN
548,Abdelhak,Achik,,,MAR
549,Pablo,Amat,18/06/1978 0:00,Male,ESP
550,Alberto,Alberani,22/05/1947 0:00,,ITA
551,Carola,Anding,29/12/1960 0:00,Female,GDR
552,Shahbaz,Ahmad,1/09/1968 0:00,Male,PAK
553,Sigurd,Andersson,18/07/1926 0:00,Male,SWE
554,Yuichi,Akasaka,29/09/1967 0:00,Male,JPN
555,Klaus,Auhuber,28/10/1951 0:00,,FRG
556,Carmelo,Anthony,29/05/1984 0:00,Male,USA
557,John,Albrechtson,22/07/1936 0:00,,SWE
558,Nadine,Angerer,10/11/1978 0:00,Female,GER
559,Yelena,Akhaminova,5/10/1961 0:00,Female,URS
560,Ernesto,Ambrosini,1894/9/29 0:00:00,Male,ITA
561,Sos,Ayrapetyan,12/09/1959 0:00,Male,URS
562,Brigitte,Ahrenholz,8/08/1952 0:00,Female,GDR
563,Ismail,Abilov,9/06/1951 0:00,,BUL
564,Taismari,Aguero,5/03/1977 0:00,Female,CUB
565,Aaron,Armstrong,14/10/1977 0:00,Male,TRI
566,Meghan,Agosta,12/02/1987 0:00,Female,CAN
567,Anders,Andersson,2/01/1937 0:00,,SWE
568,Wyatt,Allen,11/01/1979 0:00,Male,USA
569,R¨®bert,Antal,21/07/1921 0:00,,HUN
570,Theresa,Andrews,25/08/1962 0:00,Female,USA
571,Alister,Allan,28/01/1944 0:00,,GBR
572,Gary,Abraham,8/01/1959 0:00,Male,GBR
573,Otto,Ammermann,7/09/1932 0:00,,FRG
574,Nobuyuki,Aihara,16/12/1934 0:00,,JPN
575,Brett,Anderson,1/02/1988 0:00,,USA
576,Andre,Agassi,29/04/1970 0:00,Male,USA
577,Willie,Applegarth,1890/5/11 0:00:00,Male,GBR
578,Emile,Albrecht,,Male,SUI
579,Jos¨¦,Abascal,17/03/1958 0:00,Male,ESP
580,Thure,Andersson,27/04/1907 0:00,,SWE
581,Craig,Anderson,30/10/1980 0:00,,AUS
582,Angelo,Arcidiacomo,25/09/1955 0:00,,ITA
583,Andelija,Arbutina,29/03/1967 0:00,Female,YUG
584,Nugzar,Asatiani,16/07/1937 0:00,,URS
585,G¨¦o,Andr¨¦,1889/8/13 0:00:00,Male,FRA
586,Anna,Andersson,28/01/1982 0:00,Female,SWE
587,Otto,Adam,24/11/1909 0:00,,GER
588,Eugenius,Auwerkerken,1885/12/10 0:00:00,,BEL
589,Joseph,Atiyeh,8/10/1957 0:00,,SYR
590,Artur,Akoyev,2/01/1966 0:00,,URS
591,Fehaid,Al Deehani,11/10/1966 0:00,Male,KUW
592,Paul,Ackerley,16/05/1949 0:00,Male,NZL
593,Luigi,Arienti,6/01/1937 0:00,Male,ITA
594,Anibal,Acevedo Santiago,28/04/1971 0:00,,PUR
595,Fernando,Atzori,1/06/1942 0:00,,ITA
596,Jos¨¦,Aguilar,24/11/1958 0:00,,CUB
597,Willemien,Aardenburg,30/08/1966 0:00,Female,NED
598,W,Anderson,,,FRA
599,Lisa,Alexander,22/09/1968 0:00,Female,CAN
600,Noriko,Anno,23/05/1976 0:00,Female,JPN
601,Olubayo,Adefemi,13/08/1985 0:00,Male,NGR
602,Chioma,Ajunwa,25/12/1970 0:00,Female,NGR
603,Robert,Andrzejuk,17/07/1975 0:00,Male,POL
604,Peter,Angerer,14/07/1959 0:00,Male,FRG
605,Daniela,Ansch¨¹tz-Thoms,20/11/1974 0:00,Female,GER
606,Fabio,Albarelli,26/06/1943 0:00,,ITA
607,Ines,Arrondo,28/11/1977 0:00,Female,ARG
608,Jos¨¦,Ariel,6/12/1971 0:00,,CUB
609,Michael,Anti,2/08/1964 0:00,,USA
610,Nikolay,Anikin,25/01/1932 0:00,Male,URS
611,Barbara,Armbrust,13/08/1963 0:00,Female,CAN
612,Vladimir,Aptsiauri,4/02/1962 0:00,Male,URS
613,Steve,Alford,23/11/1964 0:00,Male,USA
614,John,Aspin,1877/3/31 0:00:00,,GBR
615,Judith,Amoore,25/06/1940 0:00,Female,AUS
616,Severino,Andreoli,8/01/1941 0:00,Male,ITA
617,Rodica,Arba,5/05/1962 0:00,Female,ROM
618,Jos¨¦,Amavisca,19/06/1971 0:00,,ESP
619,Joachin Yaw,Acheampong,2/11/1973 0:00,,GHA
620,Dimitra,Asilian,10/07/1972 0:00,Female,GRE
621,Scott,Allen,8/02/1949 0:00,Male,USA
622,Gillian,Atkins,30/05/1963 0:00,Female,GBR
623,Charles,Ackerly,1898/1/3 0:00:00,,USA
624,Aloisio,Alves,16/08/1963 0:00,,BRA
625,Georg,Albertsen,1889/7/12 0:00:00,,DEN
626,Kosei,Akaishi,26/02/1965 0:00,,JPN
627,Rolando,Arrojo,29/05/1964 0:00,,CUB
628,Reidar,Andersen,20/04/1911 0:00,,NOR
629,Erik,Abrahamsson,1898/1/28 0:00:00,Male,SWE
630,Michael,Alexander,19/06/1936 0:00,,GBR
631,Cecilia,Andersson,4/10/1982 0:00,Female,SWE
632,Gustav,Alexander,1881/9/20 0:00:00,,GBR
633,Silvano,Abba,3/07/1915 0:00,,ITA
634,Dariusz,Adamczuk,21/10/1969 0:00,,POL
635,Iftikhar,Ahmed,23/08/1951 0:00,Male,PAK
636,Zhongxin,An,20/10/1972 0:00,Female,CHN
637,Paul,Arets,,,BEL
638,Amedeo,Ambron,23/01/1939 0:00,,ITA
639,Armand,Apell,16/01/1905 0:00,,FRA
640,Byeong-keun,Ahn,23/02/1962 0:00,Male,KOR
641,Lyudmila,Aksenova,23/04/1947 0:00,Female,URS
642,Erik,Adlerz,1892/7/23 0:00:00,Male,SWE
643,Katrin,Apel,4/05/1973 0:00,Female,GER
644,Ekaterina,Anikeeva,22/01/1969 0:00,Female,RUS
645,,Amezola,,,ESP
646,Janice,Andrew,25/11/1943 0:00,Female,AUS
647,Aleksandr,Anufriyev,1/06/1926 0:00,Male,URS
648,Jarl,Andst¨¦n,,,FIN
649,Salihu,Aziz,1/05/1954 0:00,,YUG
650,Garnet,Ault,1/11/1905 0:00,Male,CAN
651,Simona,Amanar,7/10/1979 0:00,Female,ROM
652,Isak,Abrahamsen,1891/4/28 0:00:00,,NOR
653,Aleksy,Antkiewicz,12/11/1923 0:00,,POL
654,Alyson,Annan,21/06/1973 0:00,Female,AUS
655,Nikolay,Aksyonov,8/06/1970 0:00,Male,RUS
656,Georgios,Aliprantis,,,GRE
657,Mohamed,Achik,,,MAR
658,Sarah,Ayton,9/04/1980 0:00,Female,GBR
659,Angel,Angelov,10/07/1948 0:00,,BUL
660,Donald,Arnold,14/07/1935 0:00,Male,CAN
661,Vladimir,Arzamaskov,7/04/1951 0:00,Male,URS
662,Paavo,Aaltonen,11/12/1919 0:00,Male,FIN
663,Bernard,Aryee,23/04/1973 0:00,,GHA
664,Anders,Andersen,1881/10/26 0:00:00,,DEN
665,Vladimir,Aleksandrov,7/02/1958 0:00,,URS
666,Ahmet,Ayik,31/03/1938 0:00,,TUR
667,Joseph,Alzin,,,LUX
668,Heinrich,Angst,29/08/1915 0:00,,SUI
669,Per Johan,Axelsson,26/02/1975 0:00,Male,SWE
670,Michelle,Andrews,19/11/1971 0:00,Female,AUS
671,Virginie,Arnold,24/12/1979 0:00,Female,FRA
672,Mattias,Andersson,29/03/1978 0:00,Male,SWE
673,H¨¹seyin,Akbas,,,TUR
674,Pietro,Annoni,1886/12/14 0:00:00,Male,ITA
675,Diego,Alves,24/06/1985 0:00,Male,BRA
676,Vladimir,Astapovsky,17/04/1946 0:00,,URS
677,Jeanne,Ashworth,1/07/1938 0:00,Female,USA
678,Larry,Andreasen,13/11/1945 0:00,Male,USA
679,Ingo,Appelt,11/12/1961 0:00,,AUT
680,Emile,Ali-Khan,6/06/1902 0:00,Male,FRA
681,,Archenoul,,,FRA
682,Mudassar,Asghar,18/10/1947 0:00,Male,PAK
683,Magomedkhan,Aratsilov,7/05/1958 0:00,,URS
684,Viktor,Asmayev,16/11/1947 0:00,,URS
685,Jos¨¦,Abarca,19/06/1974 0:00,,ESP
686,Kenkichi,Ando,3/05/1950 0:00,,JPN
687,Louis,Abell,1884/7/21 0:00:00,Male,USA
688,Lesley,Ashburner,1883/10/2 0:00:00,Male,USA
689,Yael,Arad,1/05/1967 0:00,Female,ISR
690,Jacky,Avril,19/07/1964 0:00,Male,FRA
691,Nobuo,Arai,,Male,JPN
692,Olivier,Allamand,31/07/1969 0:00,Male,FRA
693,Berit,Aunli,9/06/1956 0:00,Female,NOR
694,Peter,Antonie,11/05/1958 0:00,Male,AUS
695,Salvatore,Antibo,7/02/1962 0:00,Male,ITA
696,Roman,Amoyan,,,ARM
697,Margarita,Aliychuk,10/08/1990 0:00,,RUS
698,Robert,Ameln,4/09/1919 0:00,,SWE
699,Carl-Erik,Asplund,14/09/1923 0:00,Male,SWE
700,Sergey,Andreyev,17/05/1956 0:00,,URS
701,Manzur Hussain,Atif,4/11/1928 0:00,Male,PAK
702,Bertil,Antonsson,19/07/1921 0:00,,SWE
703,Duncan,Armstrong,7/04/1968 0:00,Male,AUS
704,Vasily,Arkhipenko,28/01/1957 0:00,Male,URS
705,Igor,Akhremchik,18/10/1933 0:00,Male,URS
706,Patrik,Augusta,13/04/1969 0:00,,CZE
707,Kjetil Andr¨¦,Aamodt,2/09/1971 0:00,Male,NOR
708,Andrew,Astbury,29/11/1960 0:00,Male,GBR
709,Adrian,Aucoin,3/07/1973 0:00,,CAN
710,Thomas,Anderson,24/07/1939 0:00,,AUS
711,Lorenzo,Aragon,28/04/1974 0:00,,CUB
712,Elizabeth,Armstrong,1/01/1900 0:00,Female,USA
713,Therese,Alshammar,26/08/1977 0:00,Female,SWE
714,Gulrez,Akhtar,2/02/1943 0:00,Male,PAK
715,Cyril,Andresen,23/11/1929 0:00,,DEN
716,Mark,Arie,1882/3/27 0:00:00,,USA
717,Marina,Akobia,12/01/1975 0:00,Female,RUS
718,Mayumi,Aoki,1/05/1953 0:00,Female,JPN
719,Judith,Arndt,23/07/1976 0:00,Female,GER
720,Wendell,Anderson,1/02/1933 0:00,,USA
721,Benjamin,Adams,1890/3/31 0:00:00,,USA
722,Albert,Ayat,,,FRA
723,Anselm,Ahlfors,1897/12/29 0:00:00,,FIN
724,Clemens,Arnold,31/01/1978 0:00,Male,GER
725,Beatrice,Armstrong,1894/1/11 0:00:00,Female,GBR
726,Thomas,Amlong,15/06/1939 0:00,Male,USA
727,Sandra,Allen,11/10/1978 0:00,Female,AUS
728,Ion,Alexe,25/07/1946 0:00,,ROM
729,Giorgio,Anglesio,13/04/1922 0:00,,ITA
730,Mahamadkadyz,Abdullaev,15/11/1973 0:00,,UZB
731,Galina,Astafei,7/06/1969 0:00,Female,ROM
732,Juan,Arrem¨®n,1899/2/8 0:00:00,,URU
733,Borislav,Ananiev,11/12/1955 0:00,Male,BUL
734,Kristin,Armstrong,,Female,USA
735,Albert,Azaryan,11/02/1929 0:00,,URS
736,Flavio,Anastasia,30/01/1969 0:00,Male,ITA
737,Heidi,Astrup,31/05/1972 0:00,Female,DEN
738,Paul,Anspach,1882/4/1 0:00:00,,BEL
739,Alberto,Angelini,28/09/1974 0:00,,ITA
740,Mika,Alatalo,11/06/1971 0:00,,FIN
741,Arthur,Ayrault,21/01/1935 0:00,Male,USA
742,Miller,Anderson,27/12/1922 0:00,Male,USA
743,Zagalav,Abdulbekov,29/12/1945 0:00,,URS
744,Ishtiaq,Ahmed,20/12/1962 0:00,Male,PAK
745,Neil,Adams,27/09/1958 0:00,Male,GBR
746,Magnus,Andersson,17/05/1966 0:00,Male,SWE
747,Alfred,Ackermann,17/05/1959 0:00,Male,SUI
748,Dominic,Andres,6/10/1972 0:00,Male,SUI
749,Masashi,Abe,13/08/1965 0:00,,JPN
750,John,Arthur,9/02/1928 0:00,,SAF
751,Robyn,Ah Mow-Santos,15/09/1975 0:00,Female,USA
752,Zygmunt,Anczok,14/03/1946 0:00,,POL
753,Frithjof,Andersen,1893/4/5 0:00:00,,NOR
754,Erik,Alml?f,1891/12/20 0:00:00,Male,SWE
755,Anders,Ahlgren,1888/2/12 0:00:00,,SWE
756,Otto,Auth¨¦n,1886/11/1 0:00:00,,NOR
757,Charles,Atkin,1889/2/26 0:00:00,Male,GBR
758,Bisi,Afolabi,31/10/1975 0:00,Female,NGR
759,Yuliya,Allagulova,25/06/1972 0:00,Female,URS
760,Ejler,Allert,1881/11/27 0:00:00,,DEN
761,Magomed,Aripgadjiev,23/09/1977 0:00,,BLR
762,Simon,Aspelin,,Male,SWE
763,Linda,Andersen,15/06/1969 0:00,Female,NOR
764,Jordi,Arrese,29/08/1964 0:00,Male,ESP
765,Vehbi,Akdag,1/01/1949 0:00,,TUR
766,Andrija,Ankovic,16/07/1937 0:00,,YUG
767,Horst,Arndt,19/09/1934 0:00,Male,FRG
768,Chris,Ahrens,24/07/1976 0:00,Male,USA
769,Carolina,Albuquerque,25/07/1977 0:00,Female,BRA
770,Albert,Andersson,25/04/1902 0:00,,SWE
771,Reema,Abdo,19/05/1963 0:00,Female,CAN
772,Naser,Al Shami,27/07/1982 0:00,,SYR
773,Tony,Amonte,2/08/1970 0:00,Male,USA
774,Sidney,Atkinson,14/03/1901 0:00,Male,SAF
775,Rolf-Dieter,Amend,21/03/1949 0:00,Male,GDR
776,Charles,Axtell,,,USA
777,Minneula,Azizov,23/06/1951 0:00,Male,URS
778,Magomedgasan,Abushev,10/11/1959 0:00,,URS
779,Jir¨ª,Adam,12/10/1950 0:00,,CZE
780,Paul,Andersen,2/01/1930 0:00,,DEN
781,Paul,Anderson,26/02/1935 0:00,,GBR
782,Svetlana,Abrosimova,9/07/1980 0:00,Female,RUS
783,Paul,Anderson,17/10/1932 0:00,,USA
784,Monica,Abbott,28/07/1985 0:00,Female,USA
785,Johan,Anker,1871/6/26 0:00:00,,NOR
786,Edgar,Amphlett,1867/9/1 0:00:00,,GBR
787,Gordon,Audley,20/04/1928 0:00,Male,CAN
788,Mezzi,Andreossi,1897/6/30 0:00:00,,SUI
789,,Aline,6/07/1982 0:00,Female,BRA
790,Arthur,Austin,8/07/1902 0:00,,USA
791,Mario,Armano,25/07/1946 0:00,,ITA
792,Alina,AlexandraDumitru,,Female,ROM
793,Gerhard,Auer,29/06/1943 0:00,Male,FRG
794,Jenni,Asserholt,8/04/1988 0:00,Female,SWE
795,Omar,Ajete,31/07/1965 0:00,,CUB
796,Anders,Andersson,1875/11/2 0:00:00,,SWE
797,Rhadi Ben,Abdesselam,28/02/1929 0:00,Male,MAR
798,Ed,Argo,1895/9/22 0:00:00,,USA
799,Terje,Andersen,4/03/1952 0:00,Male,NOR
800,Michal,Antoniewicz,1897/7/7 0:00:00,,POL
801,Chad,Allen,6/02/1975 0:00,,USA
802,Dumitru,Armasel,,,ROM
803,Nikolay,Andrianov,14/10/1952 0:00,Male,URS
804,Luca,Agamennoni,8/08/1980 0:00,Male,ITA
805,Jeannette,Altwegg,8/09/1930 0:00,Female,GBR
806,Greta,Andersen,1/05/1927 0:00,Female,DEN
807,Arthur,Amundsen,1886/3/22 0:00:00,,NOR
808,Ismet,Atli,,,TUR
809,Halina,Aszkielowicz¨®wna-Wojnowa,4/02/1947 0:00,Female,POL
810,Nia,Abdallah,24/01/1984 0:00,Female,USA
811,Patricio,Arabolaza,1893/3/17 0:00:00,,ESP
812,J?rg,Ahmann,12/02/1966 0:00,Male,GER
813,Richard,Allen,4/06/1902 0:00,Male,BIN
814,Nathan,Adrian,7/12/1988 0:00,Male,USA
815,Oszk¨¢r,Abay Nemes,22/09/1913 0:00,Male,HUN
816,Aleksandr,Anpilogov,18/01/1954 0:00,Male,URS
817,Celal,Atik,,,TUR
818,Irada,Ashumova,25/02/1958 0:00,Female,AZE
819,Patrice,Abanda,3/08/1978 0:00,Male,CMR
820,Ben,Ainslie,5/02/1977 0:00,Male,GBR
821,Sammi,Adjei,18/11/1973 0:00,,GHA
822,Tom,Ashley,,Male,NZL
823,Polina,Astakhova,30/10/1936 0:00,Female,URS
824,Pierre,Allemane,,,FRA
825,Rosemarie,Ackermann,4/04/1952 0:00,Female,GDR
826,Anatoly,Alyabyev,12/12/1951 0:00,Male,URS
827,Saeed,Anwar,14/10/1943 0:00,Male,PAK
828,Yulong,An,23/07/1978 0:00,Male,CHN
829,Ismail,AhmedIsmail,,Male,SUD
830,Stoyan,Apostolov,10/04/1946 0:00,,BUL
831,Mamood,Amadu,17/11/1972 0:00,,GHA
832,Andreea,Acatrinei,7/04/1992 0:00,Female,ROM
833,Leif,Andersson,28/04/1961 0:00,Male,SWE
834,Hans,Antonsson,8/11/1934 0:00,,SWE
835,Michael,Austin,26/08/1943 0:00,Male,USA
836,Dae-Hyun,An,28/10/1962 0:00,,KOR
837,Max,Abegglen,11/04/1902 0:00,,SUI
838,James,Atkinson,10/01/1929 0:00,,USA
839,Alexei,Alipov,7/08/1975 0:00,Male,RUS
840,Temple,Ashbrook,1896/5/23 0:00:00,,USA
841,Franjo,Arapovic,2/06/1965 0:00,Male,CRO
842,Janeth,Arcain,11/04/1969 0:00,Female,BRA
843,Terry,Allen,1888/4/1 0:00:00,,USA
844,Soslan,Andiyev,21/04/1952 0:00,,URS
845,Bertil,Albertsson,1/09/1921 0:00,Male,SWE
846,Sedat,Artuc,9/06/1976 0:00,,TUR
847,Alphonse,Allaert,,Male,BEL
848,David,Ambartsumyan,24/06/1956 0:00,Male,URS
849,Charles,Anderson,24/10/1914 0:00,,USA
850,Jenny,Armstrong,3/03/1970 0:00,Female,AUS
851,Vladimir,Akimov,20/07/1953 0:00,,URS
852,Aleksandr,Aksinin,4/11/1954 0:00,Male,URS
853,Prince,Amartey,25/06/1944 0:00,,GHA
854,Harold,Annison,,Male,GBR
855,,Angulo,23/06/1977 0:00,Male,ESP
856,Tobias,Angerer,12/04/1977 0:00,Male,GER
857,Simon,Ammann,25/06/1981 0:00,,SUI
858,Toshiko,Aihara-Shirasu,3/06/1939 0:00,Female,JPN
859,Dante,Amaral,30/09/1980 0:00,Male,BRA
860,Vladan,Alanovic,3/07/1967 0:00,Male,CRO
861,Herbert,Adamski,30/04/1910 0:00,Male,GER
862,Tenley,Albright,18/07/1935 0:00,Female,USA
863,Vladimir,Andreyev,7/09/1966 0:00,Male,RUS
864,Magadalena,Aicega,1/11/1973 0:00,Female,ARG
865,Frederick,Alderman,24/06/1905 0:00,Male,USA
866,Agneta,Andersson,25/04/1961 0:00,Female,SWE
867,Andrei,Aramnau,,,BLR
868,Folke,Alnevik,31/12/1919 0:00,Male,SWE
869,Jennifer,Azzi,31/08/1968 0:00,Female,USA
870,Marcio,Araujo,,Male,BRA
871,Bakhtiyar,Akhmedov,,Male,RUS
872,Ana Ida,Alvares,22/01/1965 0:00,Female,BRA
873,Auguste,Albert,,,FRA
874,Johan,Andersen,24/01/1920 0:00,Male,DEN
875,John,Anderson,4/07/1907 0:00,Male,USA
876,Vilhelm,Andersson,1891/3/11 0:00:00,,SWE
877,Robert,Adlard,,Male,GBR
878,Kate,Allenby,16/03/1974 0:00,Female,GBR
879,Kate,Allen,25/04/1970 0:00,Female,AUT
880,Veniamin,Aleksandrov,18/04/1937 0:00,,URS
881,Kate,Allen,28/02/1974 0:00,Female,AUS
882,Alexander,Artemev,29/08/1985 0:00,,USA
883,Gunnar,Asmussen,10/05/1944 0:00,Male,DEN
884,Robin,Aisher,24/01/1934 0:00,,GBR
885,Margarete,Adler,1896/2/13 0:00:00,Female,AUT
886,Jaime,Amat,1/03/1970 0:00,Male,ESP
887,Maria,Angelica,10/01/1966 0:00,Female,BRA
888,Francis,Amyot,14/09/1904 0:00,Male,CAN
889,Gillian,Apps,2/11/1983 0:00,Female,CAN
890,Gunnar,Asther,1892/3/4 0:00:00,,SWE
891,Salvatore,Amitrano,3/12/1975 0:00,Male,ITA
892,Tatyana,Ananko,26/06/1984 0:00,,BLR
893,Mihaela,Armasescu,3/09/1963 0:00,Female,ROM
894,Lloyd,Appleton,1/02/1906 0:00,,USA
895,G?te,Almqvist,25/06/1921 0:00,,SWE
896,Thomas,Alsg?rd,10/01/1972 0:00,Male,NOR
897,Peter,Andersson,2/03/1962 0:00,,SWE
898,Sang-Me,An,12/11/1979 0:00,Female,KOR
899,Tony,Azevedo,1/01/1900 0:00,Male,USA
900,Gordon,Adam,26/05/1915 0:00,Male,USA
901,Ryoji,Aikawa,11/07/1976 0:00,,JPN
902,Curt,Andst¨¦n,1881/9/12 0:00:00,,FIN
903,Gary,Anderson,18/09/1967 0:00,Male,NZL
904,Onyekachi,Apam,30/12/1986 0:00,Male,NGR
905,Gary,Anderson,8/10/1939 0:00,,USA
906,John,Akii-Bua,3/12/1949 0:00,Male,UGA
907,Peter,Andersen,1885/4/25 0:00:00,,DEN
908,Efe,Ambrose,18/10/1988 0:00,Male,NGR
909,Franz Joseph,Andrysek,8/02/1906 0:00,,AUT
910,Ray,Armstead,27/05/1960 0:00,Male,USA
911,Alpo,Asikainen,1888/11/2 0:00:00,,FIN
912,Attila,¨¤brah¨¢m,29/04/1967 0:00,Male,HUN
913,Olle,?kerlund,28/09/1911 0:00,,SWE
914,Erik,?gren,3/01/1916 0:00,,SWE
915,G?sta,?sbrink,1881/11/18 0:00:00,,SWE
916,Arne,?hman,4/02/1925 0:00,Male,SWE
917,Gunnar,?kerlund,20/11/1923 0:00,Male,SWE
918,Georg,?berg,1893/1/20 0:00:00,Male,SWE
919,Olle,?hlund,22/08/1920 0:00,,SWE
920,,Anderson,13/04/1988 0:00,Male,BRA
921,,Andr¨¦ia,14/09/1977 0:00,Female,BRA
922,Mats,?hlberg,16/05/1947 0:00,,SWE
923,Per Knut,?land,5/09/1954 0:00,Male,NOR
924,Thomas,?hl¨¦n,8/03/1959 0:00,,SWE
925,Peter,?slin,21/09/1962 0:00,,SWE
926,Ricardo,Barthelemy,,,ITA
927,Boris,Becker,22/11/1967 0:00,Male,FRG
928,Erich,Borchmeyer,23/01/1905 0:00,Male,GER
929,Cathy,Boswell,10/11/1962 0:00,Female,USA
930,Karsten,Brannasch,17/08/1966 0:00,,GER
931,Jo?o Santos,Batista,20/07/1961 0:00,,BRA
932,Walter,Buckmaster,1872/10/16 0:00:00,,GBR
933,Rosalyn,Bryant,7/01/1956 0:00,Female,USA
934,Giuseppe,Baldo,27/07/1914 0:00,,ITA
935,Ernesto Mario,Brusoni,,,ITA
936,Viktor,Blinov,1/09/1945 0:00,,URS
937,Angus,Benfield,,Male,AUS
938,Ryan,Bailey,1/01/1900 0:00,Male,USA
939,H?kon,Bryhn,14/08/1901 0:00,,NOR
940,Thomas,Brice,24/08/1981 0:00,,AUS
941,Umberto,Bond¨¨,2/01/1909 0:00,Male,ITA
942,Daniel,Bekker,9/02/1932 0:00,,SAF
943,Christoph,Bieler,28/10/1977 0:00,,AUT
944,Tineke,Bartels,6/02/1951 0:00,,NED
945,Greg,Barton,2/12/1959 0:00,Male,USA
946,Dejan,Brdovic,,Male,YUF
947,Tore,Brovold,,,NOR
948,Harry,Boldt,23/02/1930 0:00,,FRG
949,Neal,Broten,29/11/1959 0:00,,USA
950,Ronald,Brouwer,27/04/1979 0:00,Male,NED
951,Andr¨¦,Bonin,10/03/1909 0:00,,FRA
952,Nino,Borsari,14/12/1911 0:00,Male,ITA
953,Ozren,Bonacic,5/01/1942 0:00,,YUG
954,Claude,Brodin,30/06/1934 0:00,,FRA
955,Jonas,Bergkvist,26/09/1962 0:00,,SWE
956,Catie,Ball,30/09/1951 0:00,Female,USA
957,Leila,Barros,30/09/1971 0:00,Female,BRA
958,Oana,Ban,11/01/1986 0:00,Female,ROM
959,Enzo,Bartolini,15/02/1914 0:00,Male,ITA
960,Uwe,Benter,1/12/1955 0:00,Male,FRG
961,Miroslav,Brozovic,26/08/1917 0:00,,YUG
962,Luis,Brunetto,27/10/1901 0:00,Male,ARG
963,Keston,Bledman,8/03/1988 0:00,Male,TRI
964,Grit,Breuer,16/02/1972 0:00,Female,GDR
965,Teddy,Billington,,,USA
966,Eva,Bos¨¢kov¨¢-Vechtov¨¢,18/12/1931 0:00,Female,CZE
967,Valeri,Bure,13/06/1974 0:00,Male,RUS
968,Carlos,BanteauxSuarez,,,CUB
969,Paul,Bitok,26/06/1970 0:00,Male,KEN
970,Fita,Bayissa,15/12/1972 0:00,Male,ETH
